,class,KNN_PAAC,KNN_DPC,ERT_CKSAAGP,KNN_AAC,ANN_DPC,ANN_AAC,KNN_CKSAAGP,KNN_PHYC,XGB_DPC
744,0,0.0,0.4,0.36,0.0,0.69956646375032,0.403485285804799,0.2,0.2,0.07308074086904526
745,0,0.0,0.0,0.21,0.0,0.0016470640305064946,0.22222652242864205,0.2,0.4,0.005090978462249041
746,0,0.8,0.4,0.65,0.6,0.0804826669441483,0.8474075615282353,0.6,0.6,0.6659134030342102
747,0,1.0,0.0,0.45,0.6,0.0433493430108708,0.7393851888917843,0.0,0.8,0.027651919052004814
748,0,0.2,0.4,0.26,0.0,0.07187643515368805,0.02613484370431153,0.2,0.6,0.11484407633543015
749,0,0.2,0.0,0.1,0.4,0.00012657729417690205,0.6791188365688225,0.0,0.2,0.003224558895453811
750,0,0.6,0.0,0.0,0.0,0.010071042118279366,0.11139911197594933,0.2,0.2,0.09417542070150377
751,0,0.0,0.2,0.51,0.2,0.004067957966888082,0.2595725121684829,0.4,0.4,0.7658314108848572
752,0,0.2,0.4,0.15,0.0,0.04797924064966275,0.12069595807841516,0.0,0.4,0.4095388948917389
753,0,0.2,0.2,0.065,0.2,9.609335366692823e-06,0.001287200247041495,0.0,0.2,0.07863426208496094
754,0,1.0,0.2,0.46,0.8,0.003082097160916425,0.30392321541937123,0.0,0.8,0.1278214454650879
755,0,0.0,0.4,0.24,0.2,0.010115673180313771,0.024129697981119438,0.2,0.2,0.010202286764979362
756,0,0.2,0.4,0.15,0.4,0.001091856022172994,0.31178602023457225,0.0,0.2,0.03030508942902088
757,0,0.0,0.0,0.11,0.0,0.0631738068150074,0.17169486621831995,0.0,0.2,0.08484295010566711
758,0,0.6,0.2,0.21,0.4,0.005236641550720475,0.5296122378462716,0.2,0.8,0.03367612138390541
759,0,0.2,0.6,0.51,0.4,0.5277689390194075,0.37808494911835744,0.8,1.0,0.3483668863773346
760,0,0.2,0.4,0.26,0.2,0.3414257037321498,0.029929400395446174,0.0,0.2,0.7603592276573181
761,0,0.4,0.2,0.23,0.2,0.02459663957458568,0.10224551227037533,0.0,0.0,0.007287369575351477
762,0,0.8,0.2,0.5,0.4,0.996577774049173,0.2444887240189367,0.6,0.4,0.94975084066391
763,0,0.2,0.6,0.81,0.2,0.91344391670656,0.6012268351141483,0.2,0.4,0.7469847798347473
764,0,0.4,0.6,0.51,0.4,0.19735632521886665,0.6536020441627932,0.4,0.8,0.626761257648468
765,0,1.0,0.6,0.74,1.0,0.6252399339073557,0.8026336009039245,1.0,0.6,0.8245256543159485
766,0,0.4,0.0,0.3,0.6,0.036780151694540575,0.6102709170663101,0.2,1.0,0.0871836319565773
767,0,0.2,0.2,0.36,0.2,0.009488840728976431,0.4689388273849796,0.0,0.8,0.017498871311545372
768,0,0.0,0.0,0.17,0.0,0.0007374567093895331,0.01393386947384798,0.2,0.4,0.006684382446110249
769,0,0.4,0.6,0.81,0.4,0.2749477829786551,0.8297566449391591,0.2,0.4,0.4630267918109894
770,0,0.0,0.0,0.25,0.0,0.002532165799032037,0.04748110674270075,0.0,1.0,0.07527077198028563
771,0,0.6,0.8,0.36,1.0,0.8869971935612327,0.6331841343413629,0.2,0.6,0.7482894062995911
772,0,0.4,0.4,0.16,0.6,0.01169035023133732,0.30660789887760065,0.4,0.2,0.11949376761913301
773,0,0.2,0.4,0.41,0.6,0.000730197831926473,0.5965905768346678,0.6,0.6,0.05067329853773117
774,0,0.8,0.8,0.1,0.8,0.0024633598617296052,0.5147649444494763,0.2,0.6,0.03270641714334488
775,0,0.4,0.6,0.24,0.4,0.004672287878357103,0.02108923425781124,0.6,0.2,0.004220412578433752
776,0,0.6,0.2,0.68,0.8,0.4250706746210277,0.5066031579569725,0.8,0.6,0.0424450971186161
777,0,0.0,0.2,0.19,0.0,0.2506743634744013,0.08978118041627273,0.0,0.0,0.12590819597244265
778,0,0.4,0.8,0.31,0.4,0.8644710455715274,0.7312484798016152,0.4,0.4,0.8382269144058228
779,0,0.4,0.0,0.26,0.0,9.515743337400608e-05,0.028738855967975374,0.0,0.2,0.015510563738644125
780,0,0.0,0.2,0.23,0.0,0.00530907473740572,0.019050193184696904,0.0,0.2,0.04148541763424874
781,0,0.2,0.0,0.29,0.0,6.187214302898771e-05,0.15312715392706278,0.2,0.6,0.008990717120468616
782,0,0.0,0.0,0.31,0.0,0.301729128277209,0.024085500822976436,0.2,0.8,0.07430151104927063
783,0,0.8,0.6,0.07,0.8,0.028027763985511264,0.3695847404916252,0.0,0.6,0.059056762605905526
784,0,0.2,0.2,0.14,0.0,0.00037590329369136064,0.08123819227573569,0.2,0.0,0.04489389434456825
785,0,0.2,0.2,0.42,0.6,0.19524212972633664,0.1706623806391586,0.2,0.8,0.051172249019145966
786,0,0.8,0.2,0.27,0.6,0.02463633173970716,0.3067971483085202,0.0,0.0,0.05370351672172546
787,0,0.0,0.2,0.34,0.0,0.0144099360367994,0.1353274434255486,0.2,0.4,0.004001099150627852
788,0,0.0,0.4,0.33,0.2,0.0007120791788891255,0.11359382081943638,0.0,0.4,0.003563905833289027
789,0,0.6,0.2,0.34,0.4,0.00034262906660739403,0.7583707777253608,0.4,0.4,0.08455653488636017
790,0,0.0,0.2,0.19,0.0,0.0006740341457620281,0.07207759126225988,0.0,0.4,0.006228684913367033
791,0,0.0,0.2,0.17,0.0,0.005389874224040489,0.019471782988964084,0.0,0.2,0.009007995016872885
792,0,0.6,0.4,0.34,0.6,0.11769251341315065,0.4605844187258199,0.4,0.4,0.2389744222164154
793,0,0.2,0.6,0.27,0.6,0.03485912501729981,0.32554137846888304,0.2,0.2,0.04220402613282204
794,0,0.4,0.0,0.29,0.2,0.0012942962926359314,0.15654274224154996,0.4,0.2,0.005682972259819508
795,0,0.2,0.2,0.47,0.0,0.0021452213399893788,0.052804082280847715,0.2,0.8,0.005630488973110914
796,0,0.2,0.4,0.26,0.4,0.00023970262653409224,0.023010830077093817,0.0,0.0,0.060489881783723824
797,0,0.0,0.4,0.29,0.0,0.011986149564082352,0.05777375116696819,0.0,0.2,0.002102161291986704
798,0,0.2,0.2,0.68,0.4,0.028515609301733517,0.3673753801623679,0.6,1.0,0.03047688491642475
799,0,0.2,0.2,0.15,0.6,0.0004264413032591331,0.1821589824091072,0.4,0.0,0.010459605604410172
800,0,0.0,0.0,0.3,0.2,0.04397997315518473,0.15524958856089438,0.2,0.2,0.007895379327237606
801,0,0.6,0.4,0.35,0.8,0.19340523538660595,0.3565730774939606,0.0,0.2,0.5481210350990295
802,0,0.2,0.4,0.51,0.2,0.07851579152341226,0.9562969109484838,0.0,0.6,0.8322127461433411
803,0,0.0,0.2,0.24,0.0,0.06624714778464467,0.003248293342660621,0.2,0.8,0.5742295980453491
804,0,0.4,0.2,0.02,0.6,8.250319313183368e-05,0.24618710061770185,0.2,0.2,0.01628817617893219
805,0,0.2,0.0,0.24,0.0,0.012031749462273521,0.30610532741785623,0.0,0.2,0.08681398630142212
806,0,0.0,0.0,0.27,0.0,0.016485805526927192,0.0473711522940793,0.2,0.4,0.002891987795010209
807,0,0.4,0.0,0.26,0.4,0.0011469723470828494,0.23690248479314194,0.2,0.2,0.0011687078513205054
808,0,0.6,0.6,0.28,0.8,0.028125918827342673,0.8628202533795625,0.2,0.8,0.1798759251832962
809,0,0.2,0.0,0.52,0.0,0.0005345304277712557,0.3566699031170479,0.2,0.0,0.000482658069813624
810,0,0.4,0.6,0.16,0.2,0.0011080323675671019,0.1638892232200931,0.2,0.4,0.009229701943695543
811,0,0.2,0.0,0.0,0.0,0.0005261535563312102,0.07132018733909541,0.0,0.2,0.0007303230231627822
812,0,0.4,0.6,0.08,0.2,0.0011008615739397931,0.16762752799975614,0.0,0.4,0.0013703135773539545
813,0,0.6,0.0,0.59,0.0,0.018956320877357144,0.4002216492623158,0.0,0.8,0.004343418870121241
814,0,0.4,0.6,0.53,0.4,0.10799037470269936,0.2733636154512207,0.4,0.4,0.5427668094635011
815,0,0.0,0.4,0.34,0.2,2.2634182591319848e-05,0.13841101558156993,0.2,0.4,0.19792993366718287
816,0,0.0,0.2,0.34,0.0,0.0643705301528603,0.01462799795690039,0.0,1.0,0.16262800991535187
817,0,0.0,0.0,0.12,0.2,0.0002735757110729747,0.02091056381442217,0.2,0.0,0.003209317568689585
818,0,0.2,0.6,0.21,0.8,0.011466583683158836,0.7114948728375716,0.0,0.8,0.6361126303672789
819,0,0.2,0.0,0.2,0.2,0.055387540851509584,0.056210094410541526,0.0,0.6,0.0005678141606040299
820,0,0.8,0.2,0.46,0.4,0.010046908846305134,0.8291943561263644,0.6,0.8,0.03082078881561756
821,0,0.0,0.4,0.19,0.0,0.0021535932712188747,0.3698693719648937,0.2,0.2,0.017115123569965363
822,0,0.0,0.0,0.54,0.0,0.0017216076655078769,0.06638645972308836,0.2,0.4,0.0024082264862954612
823,0,0.0,0.0,0.0,0.0,0.0011155457346080867,0.05018519852824743,0.0,0.2,0.0012291530147194862
824,0,0.2,0.2,0.1,0.0,0.0006602181391683507,0.06284793563849958,0.0,0.0,0.0011046591680496929
825,0,0.4,0.6,0.33,0.4,0.04300172685252344,0.8695846061862967,0.2,0.0,0.08293589949607849
826,0,0.0,0.0,0.23,0.0,0.002340011065773773,0.03915263235716455,0.2,0.0,0.001779715879820287
827,0,0.2,0.2,0.18,0.4,0.003468943347230563,0.353145396326948,0.0,0.0,0.005704073701053858
